Index,FY,Date of Auction,Date of Issue,Date of Maturity,Notified Amount (Rupees Crore),Residual Maturity Period,Maturity Year,Number of Competitive Bid Received,"Value of Competitive Bid Received
(Rupees Crore)",Number of Non-Competitive Bid Received,"Value of Non-Competitive Bid Received
(Rupees Crore)",Number of Competitive Bid Accepted,"Value of Competitive Bid Accepted
(Rupees Crore)",Number of Non-Competitive Bid Accepted,"Value of Non-Competitive Bid Accepted
(Rupees Crore)","Devolvement on Primary Dealers
(Rupees Crore)","Devolvement/Private placement on RBI
(Rupees Crore)",Cut off Issue/ Price,Cut Off Yield,Nomenclature Loan,ISIN No.,Weighted Avg. Price,Weighted Avg. Yield,State,Amount,Tenor group,Bid cover,WAY,Notified - availed,Yield / Price,Outstanding,Maturity FY
1027,2025-26   ,27-May-25,28-May-25,28-May-42,400,17,52014,19,"2,255.00",1,0.004,9,399.996,1,0.004,-,-,100,6.84,6.84% JAMMUKASHMIR SGS 2042,IN4920250045,100.13,6.8265,Jammu & Kashmir,400.00,T16-20,5.637556376,0.174824281,0,Yield,TRUE,2042-43
1028,2025-26   ,27-May-25,28-May-25,28-May-46,1000,21,53475,19,"2,437.45",3,15.001,19,984.999,3,15.001,-,-,100,6.89,6.89% PUNJAB SGS 2046,IN2820250065,100.14,6.8774,Punjab,1000,T20+,2.47457104,0.440255591,0,Yield,TRUE,2046-47
1029,2025-26   ,27-May-25,28-May-25,10-Jul-46,1000,21.117,53518,18,"2,350.00",2,0.101,17,999.899,2,0.101,-,-,105.18,6.8899,7.36% RAJASTHAN SGS 2046,IN2920240180,105.27,6.882,Rajasthan,1000,T20+,2.350237374,0.440249201,0,Price,TRUE,2046-47
1030,2025-26   ,27-May-25,28-May-25,28-May-48,1500,23,54206,27,"3,635.00",4,20.024,26,1479.976,4,20.024,-,-,100,6.89,6.89% RAJASTHAN SGS 2048,IN2920250056,100.12,6.8798,Rajasthan,1500,T20+,2.45612091,0.660383387,0,Yield,TRUE,2048-49
1031,2025-26   ,27-May-25,28-May-25,28-May-51,2000,26,55301,18,"5,460.00",3,3.057,18,1996.943,3,3.057,-,-,100,6.89,6.89% KERALA SGS 2051,IN2020250048,100.24,6.8698,Kerala,2000,T20+,2.734179193,0.880511182,0,Yield,TRUE,2051-52
1032,2025-26   ,27-May-25,28-May-25,28-May-52,1500,27,55667,21,"5,000.00",4,0.804,11,1499.196,4,0.804,-,-,100,6.86,6.86% RAJASTHAN SGS 2052,IN2920250064,100.01,6.859,Rajasthan,1500,T20+,3.335120958,0.657507987,0,Yield,TRUE,2052-53
1033,2025-26   ,20-May-25,21-May-25,21-May-31,400,6,47989,15,"1,750.00",2,3.008,1,396.992,2,3.008,-,-,100,6.42,6.42% JAMMUKASHMIR SGS 2031,IN4920250037,100,6.42,Jammu & Kashmir,400.00,T6-10,4.408149283,0.173513514,0,Yield,TRUE,2031-32
1034,2025-26   ,20-May-25,21-May-25,13-Mar-32,1000,6.811,48286,70,"7,470.00",3,3.012,2,996.988,3,3.012,-,-,104.88,6.4799,7.38% CHHATTISGARH SGS 2032,IN3520230233,104.91,6.4746,Chhattisgarh,"1,000.00",T6-10,7.492567614,0.437831081,0,Price,TRUE,2031-32
1035,2025-26   ,20-May-25,21-May-25,21-May-32,3000,7,48355,117,"18,565.00",9,76.516,13,2923.484,9,76.516,-,-,100,6.51,6.51% UTTARPRADESH SGS 2032,IN3320250027,100.28,6.4589,Uttar Pradesh,"3,000.00",T6-10,6.350299848,1.319594595,0,Yield,TRUE,2032-33
1036,2025-26   ,20-May-25,21-May-25,21-May-35,700,10,49450,37,"2,870.00",5,34.025,3,665.975,5,34.025,-,-,100,6.63,6.63% ASSAM SGS 2035,IN1220250048,100.08,6.6195,Assam,700.00,T6-10,4.309471076,0.313581081,0,Yield,TRUE,2035-36
1037,2025-26   ,20-May-25,21-May-25,21-May-35,100,10,49450,21,735.00,3,1.012,2,98.988,3,1.012,-,-,100,6.65,6.65% GOA SGS 2035,IN1420250012,100,6.65,Goa,100.00,T6-10,7.425142442,0.044932432,0,Yield,TRUE,2035-36
1038,2025-26   ,20-May-25,21-May-25,21-May-36,1000,11,49816,104,"6,351.50",13,92.817,21,907.183,13,92.817,-,-,100,6.64,6.64% GUJARAT SGS 2036,IN1520250052,100.05,6.6336,Gujarat,1000,T11-15,7.00134372,0.448648649,0,Yield,TRUE,2036-37
1039,2025-26   ,20-May-25,21-May-25,21-May-37,1000,12,50181,88,"6,025.00",18,115.476,18,900,18,100,-,-,100,6.65,6.65% GUJARAT SGS 2037,IN1520250060,100.05,6.6433,Gujarat,"1,000.00",T11-15,6.694444444,0.449324324,0,Yield,TRUE,2037-38
1040,2025-26   ,20-May-25,21-May-25,21-May-39,1000,14,50911,76,"4,400.00",13,81.408,4,918.592,13,81.408,-,-,100,6.7,6.7% HARYANA SGS 2039,IN1620250044,100.12,6.6864,Haryana,1000,T11-15,4.789939385,0.452702703,0,Yield,TRUE,2039-40
1041,2025-26   ,20-May-25,21-May-25,14-May-40,1300,14.981,51270,59,"3,250.00",4,15.01,31,"1,284.99",4,15.01,-,-,100.02,6.7676,6.77% TAMILNADU SGS 2040,IN3120250052,100.27,6.7409,Tamil Nadu,"1,300.00",T11-15,2.529202562,0.594451351,0,Price,TRUE,2040-41
1042,2025-26   ,20-May-25,21-May-25,21-May-40,300,15,51277,26,"1,555.00",4,8.064,3,291.936,4,8.064,-,-,100,6.72,6.72% TRIPURA SGS 2040,IN3220250028,100.1,6.7097,Tripura,300,T11-15,5.32650992,0.136216216,0,Yield,TRUE,2040-41
1043,2025-26   ,20-May-25,21-May-25,08-Nov-46,1500,21.464,53639,16,"3,320.00",2,0.041,7,1499.959,2,0.041,-,-,108.2,6.8545,7.59% RAJASTHAN SGS 2046,IN2920230314,108.22,6.8528,Rajasthan,1500,T20+,2.213393833,0.694712838,0,Price,TRUE,2046-47
1044,2025-26   ,20-May-25,21-May-25,21-May-47,2000,22,53833,25,"4,400.00",3,5.008,11,1994.992,3,5.008,-,-,100,6.84,6.84% KERALA SGS 2047,IN2020250030,100.01,6.839,Kerala,2000,T20+,2.205522629,0.924324324,0,Yield,TRUE,2047-48
1045,2025-26   ,20-May-25,21-May-25,21-May-47,500,22,53833,22,"1,335.00",3,2.196,15,497.804,3,2.196,-,-,100,6.85,6.85% RAJASTHAN SGS 2047,IN2920250031,100.06,6.8443,Rajasthan,500.00,T20+,2.681778371,0.231418919,0,Yield,TRUE,2047-48
1046,2025-26   ,20-May-25,21-May-25,21-May-51,1000,26,55294,15,"2,755.00",3,10.047,10,989.953,3,10.047,-,-,100,6.85,6.85% RAJASTHAN SGS 2051,IN2920250049,100.03,6.8475,Rajasthan,1000,T20+,2.782960403,0.462837838,0,Yield,TRUE,2051-52
1047,2025-26   ,13-May-25,14-May-25,14-May-34,1000,9,49078,87,"6,580.00",4,18.229,13,981.771,4,18.229,-,-,100,6.69,6.69% GUJARAT SGS 2034,IN1520250037,100.01,6.6878,Gujarat,"1,000.00",T6-10,6.702173929,0.58173913,0,Yield,TRUE,2034-35
1048,2025-26   ,13-May-25,14-May-25,14-May-35,1000,10,49443,101,"6,720.00",6,37.032,14,962.968,6,37.032,-,-,100,6.69,6.69% GUJARAT SGS 2035,IN1520250045,100.01,6.6885,Gujarat,"1,000.00",T6-10,6.978425036,0.58173913,0,Yield,TRUE,2035-36
1049,2025-26   ,13-May-25,14-May-25,14-May-35,1000,10,49443,81,"5,650.00",5,29.023,23,970.977,5,29.023,-,-,100,6.71,6.71% TAMILNADU SGS 2035,IN3120250045,100.07,6.7008,Tamil Nadu,"1,000.00",T6-10,5.818881395,0.583478261,0,Yield,TRUE,2035-36
1050,2025-26   ,13-May-25,14-May-25,14-May-39,1000,14,50904,66,"4,110.00",4,10.503,8,989.497,4,10.503,-,-,100,6.77,6.77% HARYANA SGS 2039,IN1620250036,100.04,6.7652,Haryana,1000,T11-15,4.153625529,0.588695652,0,Yield,TRUE,2039-40
1051,2025-26   ,13-May-25,14-May-25,14-May-40,500,15,51270,52,"3,405.00",2,0.004,3,499.996,2,0.004,-,-,100,6.77,6.77% ASSAM SGS 2040,IN1220250030,100,6.77,Assam,500.00,T11-15,6.81005448,0.294347826,0,Yield,TRUE,2040-41
1052,2025-26   ,13-May-25,14-May-25,14-May-40,1000,15,51270,73,"5,235.00",3,5.005,14,994.995,3,5.005,-,-,100,6.77,6.77% TAMILNADU SGS 2040,IN3120250052,100.08,6.7612,Tamil Nadu,"1,000.00",T11-15,5.261332972,0.588695652,0,Yield,TRUE,2040-41
1053,2025-26   ,13-May-25,14-May-25,14-May-40,500,15,51270,32,"1,875.00",2,5.002,9,494.998,2,5.002,-,-,100,6.83,6.83% MANIPUR SGS 2040,IN2320250011,100.12,6.8174,Manipur,500,T11-15,3.787894093,0.296956522,0,Yield,TRUE,2040-41
1054,2025-26   ,13-May-25,14-May-25,14-May-45,3000,20,53096,47,"7,576.00",3,16.006,33,2983.994,3,16.006,-,-,100,6.88,6.88% PUNJAB SGS 2045,IN2820250057,100.1,6.8704,Punjab,"3,000.00",T16-20,2.5388791,1.794782609,0,Yield,TRUE,2045-46
1055,2025-26   ,13-May-25,14-May-25,14-May-46,800,21,53461,12,"1,790.00",1,0.005,2,799.995,1,0.005,-,-,100,6.86,6.86% TELANGANA SGS 2046,IN4520250080,100,6.86,Telangana,800.00,T20+,2.237513984,0.477217391,0,Yield,TRUE,2046-47
1056,2025-26   ,13-May-25,14-May-25,14-May-47,800,22,53826,9,"1,760.00",2,0.017,1,799.983,2,0.017,-,-,100,6.86,6.86% TELANGANA SGS 2047,IN4520250098,100,6.86,Telangana,800,T20+,2.200046751,0.477217391,0,Yield,TRUE,2047-48
1057,2025-26   ,13-May-25,14-May-25,14-May-50,900,25,54922,10,"2,860.00",3,3.048,1,896.952,3,3.048,-,-,100,6.85,6.85% TELANGANA SGS 2050,IN4520250106,100,6.85,Telangana,900.00,T20+,3.188576423,0.536086957,0,Yield,TRUE,2050-51
1058,2025-26   ,06-May-25,07-May-25,07-May-31,1000,6,47975,31,"4,012.00",2,0.059,3,999.941,2,0.059,-,-,100,6.54,6.54% TAMILNADU SGS 2031,IN3120250037,100.01,6.537,Tamil Nadu,1000,T6-10,4.012236722,0.286565218,0,Yield,TRUE,2031-32
1059,2025-26   ,06-May-25,07-May-25,07-May-32,1500,7,48341,85,"10,267.00",7,32.043,4,1467.957,7,32.043,-,-,100,6.61,6.61% GUJARAT SGS 2032,IN1520250011,100,6.6093,Gujarat,"1,500.00",T6-10,6.994074077,0.434448645,0,Yield,TRUE,2032-33
1060,2025-26   ,06-May-25,07-May-25,07-May-32,1000,7,48341,41,"3,455.00",2,0.009,7,999.991,2,0.009,-,-,100,6.67,6.67% ANDHRA SGS 2032,IN1020250065,100.01,6.6679,Andhra Pradesh,"1,000.00",T6-10,3.455031095,0.292261468,0,Yield,TRUE,2032-33
1061,2025-26   ,06-May-25,07-May-25,07-May-33,1500,8,48706,76,"6,230.00",7,45.014,30,1454.986,7,45.014,-,-,100,6.68,6.68% GUJARAT SGS 2033,IN1520250029,100.07,6.6684,Gujarat,1500,T6-10,4.281828141,0.439049462,0,Yield,TRUE,2033-34
1062,2025-26   ,06-May-25,07-May-25,07-May-34,2000,9,49071,31,"1,780.00",5,42.03,31,1780,5,42.03,-,-,100,6.83,6.83% ANDHRA SGS 2034,IN1020250073,100.41,6.7679,Andhra Pradesh,1822.03,T6-10,1,0.545282996,177.97,Yield,TRUE,2034-35
1063,2025-26   ,06-May-25,07-May-25,07-May-35,2000,10,49436,38,"4,645.00",9,121.712,2,"1,878.29",9,121.712,-,-,100,6.71,6.71% ANDHRA SGS 2035,IN1020250081,100,6.71,Andhra Pradesh,"2,000.00",T6-10,2.472996686,0.588028322,0,Yield,TRUE,2035-36
1064,2025-26   ,06-May-25,07-May-25,07-May-36,1000,11,49802,38,"1,780.00",4,20.005,25,980.00,4,20.005,-,-,100,6.79,6.79% ANDHRA SGS 2036,IN1020250099,100.26,6.7558,Andhra Pradesh,"1,000.00",T11-15,1.816335798,0.297519546,0,Yield,TRUE,2036-37
1065,2025-26   ,06-May-25,07-May-25,07-May-37,1000,12,50167,37,"2,955.00",9,40.004,5,959.996,9,40.004,-,-,100,6.74,6.74% ANDHRA SGS 2037,IN1020250107,100,6.7397,Andhra Pradesh,1000,T11-15,3.078137826,0.29532868,0,Yield,TRUE,2037-38
1066,2025-26   ,06-May-25,07-May-25,07-May-37,2500,12,50167,94,"5,295.00",9,144.006,31,2355.994,9,144.006,-,-,100,6.77,6.77% MADHYAPRADESH SGS 2037,IN2120250013,100.15,6.7515,Madhya Pradesh,"2,500.00",T11-15,2.247459034,0.741607999,0,Yield,TRUE,2037-38
1067,2025-26   ,06-May-25,07-May-25,07-May-39,2500,14,50897,57,"6,495.00",9,78.114,9,2421.886,9,78.114,-,-,100,6.77,6.77% MADHYAPRADESH SGS 2039,IN2120250021,100.04,6.7654,Madhya Pradesh,2500,T11-15,2.681794271,0.741607999,0,Yield,TRUE,2039-40
1068,2025-26   ,06-May-25,07-May-25,07-May-40,1000,15,51263,16,"2,260.00",3,15.007,1,984.993,3,15.007,-,-,100,6.78,6.78% KERALA SGS 2040,IN2020250022,100,6.78,Kerala,1000,T11-15,2.294432549,0.297081373,0,Yield,TRUE,2040-41
1069,2025-26   ,06-May-25,07-May-25,07-May-45,900,20,53089,16,"2,075.00",3,2.515,4,897.485,3,2.515,-,-,100,6.79,6.79% ASSAM SGS 2045,IN1220250022,100.01,6.7892,Assam,900.00,T16-20,2.312016357,0.267767591,0,Yield,TRUE,2045-46
1070,2025-26   ,06-May-25,07-May-25,07-May-45,1500,20,53089,11,"3,082.50",3,10.025,4,"1,489.98",3,10.025,-,-,100,6.79,6.79% PUNJAB SGS 2045,IN2820250040,100.04,6.7865,Punjab,"1,500.00",T16-20,2.068826658,0.446279319,0,Yield,TRUE,2045-46
1071,2025-26   ,06-May-25,07-May-25,29-Jun-47,600,22.144,53872,8,"1,755.00",3,6.043,1,593.96,3,6.043,-,-,111.54,6.7936,7.81% RAJASTHAN SDL 2047,IN2920220075,111.54,6.7936,Rajasthan,600.00,T20+,2.954759351,0.178606373,0,Price,TRUE,2047-48
1072,2025-26   ,06-May-25,07-May-25,07-May-53,1000,28,56011,8,"1,860.00",4,15.023,1,984.977,4,15.023,-,-,100,6.79,6.79% TELANGANA SGS 2053,IN4520250064,100,6.79,Telangana,"1,000.00",T20+,1.888368967,0.297519546,0,Yield,TRUE,2053-54
1073,2025-26   ,06-May-25,07-May-25,30-Apr-55,1000,29.981,56734,20,"1,685.00",3,11.287,3,988.713,3,11.287,-,-,99.94,6.7945,6.79% TAMILNADU SGS 2055,IN3120250029,99.94,6.7945,Tamil Nadu,1000,T20+,1.704235708,0.297716724,0,Price,TRUE,2055-56
1074,2025-26   ,06-May-25,07-May-25,07-May-57,1000,32,57472,6,"1,850.00",3,10.023,2,989.977,3,10.023,-,-,100,6.8,6.8% TELANGANA SGS 2057,IN4520250072,100,6.8,Telangana,1000,T20+,1.868730284,0.297957719,0,Yield,TRUE,2057-58
1075,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-32,500,7,48334,14,"1,825.00",2,0.015,3,499.985,2,0.015,-,-,100,6.65,6.65% HIMACHAL PR SGS 2032,IN1720250027,100.01,6.649,Himachal Pradesh,500.00,T6-10,3.650109503,0.134615385,0,Yield,TRUE,2032-33
1076,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-32,3000,7,48334,54,"5,480.00",2,0.024,25,2999.976,2,0.024,-,-,100,6.67,6.67% UTTARPRADESH SGS 2032,IN3320250019,100.08,6.6555,Uttar Pradesh,"3,000.00",T6-10,1.82668128,0.810121457,0,Yield,TRUE,2032-33
1077,2025-26   ,29-Apr-25,30-Apr-25,22-May-32,1500,7.061,48356,15,"3,125.00",2,0.004,4,1499.996,2,0.004,-,-,104.22,6.66,7.42% RAJASTHAN SGS 2032,IN2920240057,104.23,6.6582,Rajasthan,1500,T6-10,2.083338889,0.404453441,0,Price,TRUE,2032-33
1078,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-34,800,9,49064,15,"1,340.00",2,3.006,11,796.994,2,3.006,-,-,100,6.79,6.79% HIMACHAL PR SGS 2034,IN1720250035,100.35,6.7376,Himachal Pradesh,800.00,T6-10,1.681317551,0.219919028,0,Yield,TRUE,2034-35
1079,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-35,1000,10,49429,34,"2,242.00",6,37.013,19,962.987,6,37.013,-,-,100,6.74,6.74% UTTARAKHAND SGS 2035,IN3620250016,100.14,6.7204,Uttarakhand,1000,T6-10,2.328172654,0.272874494,0,Yield,TRUE,2035-36
1080,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-35,1000,10,49429,37,"2,684.60",6,37.007,9,962.993,6,37.007,-,-,100,6.7,6.7% RAJASTHAN SGS 2035,IN2920250015,100.04,6.6945,Rajasthan,1000,T6-10,2.787766889,0.271255061,0,Yield,TRUE,2035-36
1081,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-37,2000,12,50160,92,"3,425.00",9,83.509,53,1916.491,9,83.509,-,-,100,6.77,6.77% MAHARASHTRA SGS 2037,IN2220250053,100.21,6.7441,Maharashtra,"2,000.00",T11-15,1.787120315,0.548178138,0,Yield,TRUE,2037-38
1082,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-38,1000,13,50525,42,"3,040.00",7,35.909,10,964.091,7,35.909,-,-,100,6.75,6.75% HARYANA SGS 2038,IN1620250028,100.09,6.7394,Haryana,1000,T11-15,3.153229311,0.273279352,0,Yield,TRUE,2038-39
1083,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-38,2000,13,50525,79,"3,687.00",5,82.011,44,1917.989,5,82.011,-,-,100,6.77,6.77% MAHARASHTRA SGS 2038,IN2220250061,100.15,6.7527,Maharashtra,"2,000.00",T11-15,1.922325936,0.548178138,0,Yield,TRUE,2038-39
1084,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-39,1500,14,50890,43,"2,165.00",6,26.506,24,1473.494,6,26.506,-,-,100,6.78,6.78% MAHARASHTRA SGS 2039,IN2220250079,100.25,6.7522,Maharashtra,"1,500.00",T11-15,1.469296787,0.411740891,0,Yield,TRUE,2039-40
1085,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-40,1000,15,51256,34,"1,885.00",6,19.006,6,980.994,6,19.006,-,-,100,6.75,6.75% MAHARASHTRA SGS 2040,IN2220250087,100,6.7495,Maharashtra,1000,T11-15,1.921520417,0.273279352,0,Yield,TRUE,2040-41
1086,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-40,500,15,51256,12,"1,255.00",1,3,1,497,1,3,-,-,100,6.75,6.75% TRIPURA SGS 2040,IN3220250010,100,6.75,Tripura,500,T11-15,2.525150905,0.136639676,0,Yield,TRUE,2040-41
1087,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-43,2500,18,52351,23,"5,348.20",1,0.01,5,2499.99,1,0.01,-,-,100,6.77,6.77% PUNJAB SGS 2043,IN2820250032,100.02,6.768,Punjab,"2,500.00",T16-20,2.139288557,0.685222672,0,Yield,TRUE,2043-44
1088,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-46,2000,21,53447,13,"4,260.00",2,0.062,4,1999.938,2,0.062,-,-,100,6.78,6.78% KERALA SGS 2046,IN2020250014,100,6.78,Kerala,"2,000.00",T20+,2.130066032,0.548987854,0,Yield,TRUE,2046-47
1089,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-47,2000,22,53812,8,"4,040.00",3,20.004,1,1979.996,3,20.004,-,-,100,6.78,6.78% RAJASTHAN SGS 2047,IN2920250023,100,6.78,Rajasthan,"2,000.00",T20+,2.040408162,0.548987854,0,Yield,TRUE,2047-48
1090,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-52,700,27,55639,8,"2,145.00",2,7.003,1,692.997,2,7.003,-,-,100,6.79,6.79% TELANGANA SGS 2052,IN4520250049,100,6.79,Telangana,700.00,T20+,3.095251495,0.19242915,0,Yield,TRUE,2052-53
1091,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-55,1000,30,56734,9,"3,080.00",3,10.063,2,989.937,3,10.063,-,-,100,6.79,6.79% TAMILNADU SGS 2055,IN3120250029,100,6.79,Tamil Nadu,1000,T20+,3.111309104,0.274898785,0,Yield,TRUE,2055-56
1092,2025-26   ,29-Apr-25,30-Apr-25,30-Apr-56,700,31,57100,7,"2,140.00",3,7.003,2,692.997,3,7.003,-,-,100,6.79,6.79% TELANGANA SGS 2056,IN4520250056,100,6.79,Telangana,700.00,T20+,3.088036456,0.19242915,0,Yield,TRUE,2056-57
1093,2025-26   ,22-Apr-25,23-Apr-25,27-Oct-28,970,3.511,47053,37,4425,3,5.078,7,964.922,3,5.078,-,-,100.84,6.349,6.62% CHHATTISGARH SDL 2028,IN3520210052,100.87,6.3394,Chhattisgarh,970,T1-5,4.585862899,0.566562098,0,Price,TRUE,2028-29
1094,2025-26   ,22-Apr-25,23-Apr-25,16-Apr-35,2000,9.981,49415,67,"5,055.00",5,77.102,19,1922.898,5,77.102,-,-,100.07,6.7,6.71% TAMILNADU SGS 2035,IN3120250011,100.3,6.6681,Tamil Nadu,2000,T6-10,2.628844588,1.23275069,0,Price,TRUE,2035-36
1095,2025-26   ,22-Apr-25,23-Apr-25,23-Apr-37,2000,12,50153,89,"3,655.00",10,124.111,40,1875.889,10,124.111,-,-,100,6.76,6.76% MAHARASHTRA SGS 2037,IN2220250012,100.29,6.7244,Maharashtra,"2,000.00",T11-15,1.948409527,1.243790248,0,Yield,TRUE,2037-38
1096,2025-26   ,22-Apr-25,23-Apr-25,23-Apr-38,2000,13,50518,66,"3,990.00",6,108.217,4,1891.783,6,108.217,-,-,100,6.72,6.72% MAHARASHTRA SGS 2038,IN2220250020,100.02,6.7174,Maharashtra,"2,000.00",T11-15,2.109121395,1.236430543,0,Yield,TRUE,2038-39
1097,2025-26   ,22-Apr-25,23-Apr-25,23-Apr-39,1500,14,50883,68,"5,255.00",4,40.006,13,1459.994,4,40.006,-,-,100,6.75,6.75% MAHARASHTRA SGS 2039,IN2220250038,100.1,6.7392,Maharashtra,1500,T11-15,3.59932986,0.931462741,0,Yield,TRUE,2039-40
1098,2025-26   ,22-Apr-25,23-Apr-25,23-Apr-40,1500,15,51249,56,"5,845.00",5,40.188,1,1459.812,5,40.188,-,-,100,6.72,6.72% MAHARASHTRA SGS 2040,IN2220250046,100,6.72,Maharashtra,1500,T11-15,4.003940233,0.927322907,0,Yield,TRUE,2040-41
1099,2025-26   ,22-Apr-25,23-Apr-25,23-Apr-40,900,15,51249,49,"4,071.90",5,18.118,6,881.882,5,18.118,-,-,100,6.75,6.75% ASSAM SGS 2040,IN1220250014,100,6.7495,Assam,900.00,T11-15,4.617284399,0.558877645,0,Yield,TRUE,2040-41
1100,2025-26   ,15-Apr-25,16-Apr-25,15-Sep-28,1000,3.414,47011,23,"3,630.00",2,0.038,2,999.962,2,0.038,-,-,100.3,6.4283,6.53% CHHATTISGARH SDL 2028,IN3520210037,100.32,6.4217,Chhattisgarh,1000,T1-5,3.630137945,2.142766667,0,Price,TRUE,2028-29
1101,2025-26   ,15-Apr-25,16-Apr-25,16-Apr-35,1000,10,49415,63,"4,625.00",10,70.132,2,929.868,10,70.132,-,-,100,6.71,6.71% TAMILNADU SGS 2035,IN3120250011,100,6.71,Tamil Nadu,"1,000.00",T6-10,4.973824242,2.236666667,0,Yield,TRUE,2035-36
1102,2025-26   ,15-Apr-25,16-Apr-25,16-Apr-56,1000,31,57086,10,"3,550.00",3,10.15,1,989.85,3,10.15,-,-,100,6.84,6.84% TELANGANA SGS 2056,IN4520250031,100,6.84,Telangana,"1,000.00",T20+,3.58640198,2.28,0,Yield,TRUE,2056-57
1103,2025-26   ,08-Apr-25,09-Apr-25,09-Apr-39,1000,14,50869,69,"5,780.00",7,95.217,1,904.78,7,95.217,-,-,100,6.81,6.81% HARYANA SGS 2039,IN1620250010,100,6.81,Haryana,"1,000.00",T11-15,6.388272105,1.945714286,0,Yield,TRUE,2039-40
1104,2025-26   ,08-Apr-25,09-Apr-25,09-Apr-42,500,17,51965,25,"2,777.25",2,0.006,1,499.99,2,0.006,-,-,100,6.83,6.83% JAMMUKASHMIR SGS 2042,IN4920250029,100,6.83,Jammu & Kashmir,500.00,T16-20,5.554566655,0.975714286,0,Yield,TRUE,2042-43
1105,2025-26   ,08-Apr-25,09-Apr-25,09-Apr-47,1000,22,53791,20,3425,4,20.183,1,979.817,4,20.183,-,-,100,6.87,6.87% TELANGANA SGS 2047,IN4520250015,100,6.87,Telangana,1000,T20+,3.4955507,1.962857143,0,Yield,TRUE,2047-48
1106,2025-26   ,08-Apr-25,09-Apr-25,09-Apr-55,1000,30,56713,13,"3,460.00",2,0.214,1,999.79,2,0.214,-,-,100,6.87,6.87% TELANGANA SGS 2055,IN4520250023,100,6.87,Telangana,"1,000.00",T20+,3.460740598,1.962857143,0,Yield,TRUE,2055-56
1107,2025-26   ,03-Apr-25,04-Apr-25,04-Apr-31,500,6,47942,17,"2,375.00",3,5.003,2,494.997,3,5.003,-,-,100,6.76,6.76% JAMMUKASHMIR SGS 2031,IN4920250011,100,6.76,Jammu & Kashmir,500,T6-10,4.798008877,0.286440678,0,Yield,TRUE,2031-32
1108,2025-26   ,03-Apr-25,04-Apr-25,04-Apr-33,1000,8,48673,52,"5,150.00",8,53.003,4,946.997,8,53.003,-,-,100,6.78,6.78% ANDHRA SGS 2033,IN1020250016,100,6.78,Andhra Pradesh,"1,000.00",T6-10,5.438243205,0.574576271,0,Yield,TRUE,2033-34
1109,2025-26   ,03-Apr-25,04-Apr-25,04-Apr-34,1000,9,49038,62,"4,285.00",7,60.015,4,939.99,7,60.015,-,-,100,6.79,6.79% ANDHRA SGS 2034,IN1020250024,100,6.79,Andhra Pradesh,"1,000.00",T6-10,4.558583382,0.575423729,0,Yield,TRUE,2034-35
1110,2025-26   ,03-Apr-25,04-Apr-25,04-Apr-35,900,10,49403,48,"3,410.62",5,36.001,8,864.00,5,36.001,-,-,100,6.84,6.84% HIMACHAL PR SGS 2035,IN1720250019,100.02,6.8371,Himachal Pradesh,900.00,T6-10,3.947481421,0.521694915,0,Yield,TRUE,2035-36
1111,2025-26   ,03-Apr-25,04-Apr-25,04-Apr-35,350,10,49403,23,"1,515.00",3,6.501,6,343.50,3,6.501,-,-,100,6.88,6.88% MEGHALAYA SGS 2035,IN2420250010,100.07,6.8705,Meghalaya,350.00,T6-10,4.410493189,0.204067797,0,Yield,TRUE,2035-36
1112,2025-26   ,03-Apr-25,04-Apr-25,04-Apr-37,1000,12,50134,74,"3,490.00",5,45.003,5,954.997,5,45.003,-,-,100,6.84,6.84% ANDHRA SGS 2037,IN1020250032,100,6.8397,Andhra Pradesh,1000,T11-15,3.654461742,0.579661017,0,Yield,TRUE,2037-38
1113,2025-26   ,03-Apr-25,04-Apr-25,02-May-37,1000,12.078,50162,57,"4,310.00",5,25.037,4,974.963,5,25.037,-,-,105.48,6.8448,7.52% RAJASTHAN SGS 2037,IN2920240024,105.5,6.8425,Rajasthan,"1,000.00",T11-15,4.42068058,0.580067797,0,Price,TRUE,2037-38
1114,2025-26   ,03-Apr-25,04-Apr-25,04-Apr-40,1350,15,51230,51,"2,765.00",1,33.5,17,"1,316.50",1,33.5,-,-,100,6.88,6.88% ANDHRA SGS 2040,IN1020250040,100.18,6.8601,Andhra Pradesh,"1,350.00",T11-15,2.100265856,0.787118644,0,Yield,TRUE,2040-41
